route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0107,2,STP-25391,39.74651,237.7356287,55.27,rural,2025-04-25 4:56:16,2025-04-25 6:03:58,2025-04-25 4:30:16,2025-04-25 5:06:16,11.3,17.5,51,97,46,1,0.263,9,35
RT-0107,3,STP-26899,39.373794,238.2684857,61.68,rural,2025-04-25 6:04:28,2025-04-25 8:09:40,2025-04-25 5:48:28,2025-04-25 6:26:28,5.9,9.3,56.9,108.2,51.3,1,0.328,18,43.6
RT-0107,4,STP-19828,39.299311,238.1454407,13.44,rural,2025-04-25 6:22:46,2025-04-25 8:42:34,2025-04-25 6:00:46,2025-04-25 6:51:46,10.8,15.4,12.4,23.6,11.2,1,0.284,6,0.7
RT-0108,1,STP-29416,39.765228,237.8616577,48.54,highway,2025-04-09 2:30:03,2025-04-09 2:43:51,2025-04-09 2:19:03,2025-04-09 3:00:03,7,10.5,32.4,46.2,13.8,0,0.359,7,27
RT-0108,2,STP-10183,39.589187,238.0746137,26.75,highway,2025-04-09 2:54:51,2025-04-09 3:19:45,2025-04-09 2:27:51,2025-04-09 3:12:51,19.6,20.8,17.8,25.4,7.6,1,0.308,14,45
RT-0108,3,STP-48652,39.394781,237.7293617,36.67,highway,2025-04-09 3:38:51,2025-04-09 4:15:21,2025-04-09 3:21:51,2025-04-09 3:56:51,17.2,25.1,24.4,34.8,10.4,1,0.199,1,27.1
RT-0108,4,STP-86449,39.263866,238.1424657,38.4,highway,2025-04-09 4:21:39,2025-04-09 5:16:57,2025-04-09 3:51:39,2025-04-09 4:51:39,10.7,14.2,25.6,36.5,10.9,1,0.284,7,40.9
RT-0108,5,STP-38919,39.394558,237.8173547,31.51,highway,2025-04-09 4:53:21,2025-04-09 6:01:03,2025-04-09 4:31:21,2025-04-09 5:07:21,14.4,21.4,21,29.9,8.9,1,0.253,14,18.7
RT-0108,6,STP-72784,39.256215,237.8039117,15.43,highway,2025-04-09 5:18:03,2025-04-09 6:37:09,2025-04-09 5:02:03,2025-04-09 5:46:03,7.8,11.6,10.3,14.7,4.4,1,0.261,6,32.6
RT-0108,7,STP-12758,39.386096,238.2261557,39.09,highway,2025-04-09 5:51:57,2025-04-09 7:25:57,2025-04-09 5:35:57,2025-04-09 6:03:57,17.3,23.4,26.1,37.2,11.1,1,0.192,14,12.6
RT-0108,8,STP-94557,39.782231,237.7551437,59.75,highway,2025-04-09 6:49:03,2025-04-09 8:46:03,2025-04-09 6:39:03,2025-04-09 7:18:03,12.9,17.8,39.8,56.7,16.9,1,0.183,13,1.5
RT-0109,1,STP-28249,39.488255,238.0327147,34.93,highway,2025-05-30 19:23:47,2025-05-30 19:23:59,2025-05-30 19:03:47,2025-05-30 19:48:47,11.7,10.9,23.3,23.5,0.2,0,0.001,2,27.4
RT-0109,2,STP-45056,39.576492,237.7688487,24.66,highway,2025-05-30 19:51:53,2025-05-30 19:51:29,2025-05-30 19:32:53,2025-05-30 20:04:53,17.4,15.4,16.4,16.6,0.2,0,0.072,14,7.5
RT-0109,3,STP-39401,39.214401,237.9512847,43.21,highway,2025-05-30 20:38:05,2025-05-30 20:35:59,2025-05-30 20:21:05,2025-05-30 21:00:05,7.2,9.5,28.8,29.1,0.3,0,0.107,4,24.8
RT-0109,4,STP-24435,39.334713,238.2688837,30.44,highway,2025-05-30 21:05:35,2025-05-30 21:05:59,2025-05-30 20:45:35,2025-05-30 21:18:35,9.2,7.9,20.3,20.5,0.2,0,0.042,3,44.8
RT-0109,5,STP-89233,39.290662,237.9521807,27.68,highway,2025-05-30 21:33:17,2025-05-30 21:32:35,2025-05-30 21:10:17,2025-05-30 21:47:17,10,9.5,18.5,18.7,0.2,0,0.149,10,31.4
RT-0109,6,STP-47618,39.409031,237.7573577,21.3,highway,2025-05-30 21:57:29,2025-05-30 21:56:23,2025-05-30 21:39:29,2025-05-30 22:09:29,18.7,24.9,14.2,14.3,0.1,0,0.128,5,39
RT-0109,7,STP-29213,39.392154,237.9293637,14.9,highway,2025-05-30 22:26:05,2025-05-30 22:31:17,2025-05-30 22:01:05,2025-05-30 22:38:05,15.8,22.6,9.9,10,0.1,0,0,14,48
RT-0109,8,STP-46500,39.286801,237.8888357,12.22,highway,2025-05-30 22:49:59,2025-05-30 23:02:05,2025-05-30 22:28:59,2025-05-30 23:09:59,6.9,9.8,8.1,8.2,0.1,0,0.069,16,34.8
RT-0109,9,STP-64256,39.561046,238.0769667,34.51,highway,2025-05-30 23:19:53,2025-05-30 23:35:05,2025-05-30 23:02:53,2025-05-30 23:41:53,7.1,11,23,23.2,0.2,0,0.054,16,27.2
RT-0109,10,STP-74566,39.519485,238.1878467,10.57,highway,2025-05-30 23:33:59,2025-05-30 23:53:11,2025-05-30 23:10:59,2025-05-30 23:59:59,10.8,13.7,7,7.1,0.1,0,0.086,8,35.3
RT-0110,1,STP-65191,39.345498,238.1916967,21.29,rural,2025-04-19 16:32:31,2025-04-19 16:52:31,2025-04-19 16:18:31,2025-04-19 16:54:31,5.8,5.3,19.7,39.7,20,0,0.546,14,18.9
RT-0110,2,STP-23894,39.597648,237.7392657,47.9,rural,2025-04-19 17:22:31,2025-04-19 18:26:55,2025-04-19 17:12:31,2025-04-19 17:36:31,17.6,26.3,44.2,89.1,44.9,1,0.473,3,12.6
RT-0110,3,STP-11635,39.54151,238.1832307,38.56,rural,2025-04-19 18:15:43,2025-04-19 20:05:01,2025-04-19 18:01:43,2025-04-19 18:41:43,7.2,6.8,35.6,71.8,36.2,1,0.539,10,23.8
RT-0110,4,STP-54215,39.466384,238.0819117,12.06,rural,2025-04-19 18:34:01,2025-04-19 20:34:13,2025-04-19 18:23:01,2025-04-19 19:04:01,5.2,4.6,11.1,22.4,11.3,1,0.406,6,25.4
RT-0111,1,STP-38692,39.435375,238.1885067,15.97,mountain,2025-05-19 9:45:02,2025-05-19 9:53:20,2025-05-19 9:33:02,2025-05-19 10:09:02,19.6,25.2,21.3,29.6,8.3,0,0.395,13,41.4
RT-0111,2,STP-31603,39.232803,237.9178907,32.39,mountain,2025-05-19 10:47:50,2025-05-19 11:18:26,2025-05-19 10:34:50,2025-05-19 10:59:50,11.4,11.6,43.2,59.9,16.7,1,0.373,11,1.9
RT-0111,3,STP-46989,39.297656,237.7588827,15.47,mountain,2025-05-19 11:19:50,2025-05-19 11:58:38,2025-05-19 11:00:50,2025-05-19 11:35:50,8.2,6.6,20.6,28.6,8,1,0.41,2,12.4
RT-0111,4,STP-21146,39.785998,238.0338817,59.2,mountain,2025-05-19 12:46:56,2025-05-19 13:54:44,2025-05-19 12:35:56,2025-05-19 12:57:56,13.5,19.3,78.9,109.5,30.6,1,0.363,10,0.9
RT-0111,5,STP-56746,39.651008,238.2702467,25.18,mountain,2025-05-19 13:34:02,2025-05-19 15:00:38,2025-05-19 13:12:02,2025-05-19 13:55:02,12.5,13.1,33.6,46.6,13,1,0.495,4,16.9
RT-0111,6,STP-76005,39.260602,238.1795007,44.1,mountain,2025-05-19 14:45:20,2025-05-19 16:35:20,2025-05-19 14:23:20,2025-05-19 15:10:20,7.3,9.3,58.8,81.6,22.8,1,0.417,2,14.9
RT-0111,7,STP-29862,39.609424,237.7422557,53.99,mountain,2025-05-19 16:04:38,2025-05-19 18:24:32,2025-05-19 15:47:38,2025-05-19 16:20:38,14.4,22.5,72,99.9,27.9,1,0.461,5,38.6
RT-0111,8,STP-31108,39.79605,237.9959757,30.03,mountain,2025-05-19 16:59:02,2025-05-19 19:42:32,2025-05-19 16:33:02,2025-05-19 17:19:02,19.9,25.6,40,55.5,15.5,1,0.389,5,17.3
RT-0111,9,STP-57227,39.574082,238.2590887,33.41,mountain,2025-05-19 18:03:26,2025-05-19 21:09:50,2025-05-19 17:41:26,2025-05-19 18:20:26,5.6,7.7,44.5,61.7,17.2,1,0.342,20,30.5
RT-0111,10,STP-29975,39.540141,238.2916467,4.69,mountain,2025-05-19 18:15:20,2025-05-19 21:26:14,2025-05-19 17:56:20,2025-05-19 18:42:20,6.5,5.3,6.3,8.7,2.4,1,0.474,3,25.2
RT-0112,1,STP-26248,39.783008,237.9879587,41.84,mountain,2025-02-24 16:22:16,2025-02-24 17:49:40,2025-02-24 15:59:16,2025-02-24 16:51:16,10.5,10.8,55.8,143.2,87.4,1,0.695,5,22.3
RT-0112,2,STP-77171,39.706901,238.2662307,25.25,mountain,2025-02-24 17:06:28,2025-02-24 19:26:58,2025-02-24 16:40:28,2025-02-24 17:30:28,10.6,14.3,33.7,86.5,52.8,1,0.564,2,31.2
RT-0112,3,STP-94392,39.234235,238.1693577,53.21,mountain,2025-02-24 18:27:58,2025-02-24 22:43:10,2025-02-24 18:13:58,2025-02-24 18:40:58,15.5,19.4,70.9,181.9,111,1,0.569,6,28.7
RT-0112,4,STP-19565,39.333831,238.2194987,11.89,mountain,2025-02-24 18:59:22,2025-02-24 23:43:22,2025-02-24 18:35:22,2025-02-24 19:29:22,15,16.2,15.9,40.8,24.9,1,0.618,15,5.9
RT-0112,5,STP-33628,39.639067,238.2454797,34.01,mountain,2025-02-24 19:59:40,2025-02-25 1:55:46,2025-02-24 19:43:40,2025-02-24 20:21:40,18.8,26.6,45.3,116.2,70.9,1,0.577,11,17.4
RT-0113,1,STP-37720,39.720812,238.2665907,38.63,mountain,2025-03-30 13:20:54,2025-03-30 15:02:42,2025-03-30 12:50:54,2025-03-30 13:35:54,15.3,15.5,51.5,153.3,101.8,1,0.334,3,14.1
RT-0113,2,STP-20709,39.379002,238.1223277,39.97,mountain,2025-03-30 14:29:30,2025-03-30 17:56:54,2025-03-30 14:11:30,2025-03-30 14:44:30,18.1,22.1,53.3,158.7,105.4,1,0.483,3,44.8
RT-0113,3,STP-66168,39.405211,238.1469097,3.6,mountain,2025-03-30 14:52:24,2025-03-30 18:33:18,2025-03-30 14:29:24,2025-03-30 15:17:24,7.5,8.1,4.8,14.3,9.5,1,0.412,6,48.3
RT-0113,4,STP-67250,39.412815,238.1107447,3.22,mountain,2025-03-30 15:04:12,2025-03-30 18:54:12,2025-03-30 14:35:12,2025-03-30 15:20:12,10.8,8.7,4.3,12.8,8.5,1,0.332,19,31
RT-0113,5,STP-52432,39.598438,238.1891057,21.71,mountain,2025-03-30 15:43:54,2025-03-30 20:28:54,2025-03-30 15:23:54,2025-03-30 15:53:54,16,23.4,28.9,86,57.1,1,0.347,15,46.7
RT-0114,1,STP-88766,39.426534,237.9038547,30.56,highway,2025-04-12 8:56:21,2025-04-12 10:07:03,2025-04-12 8:28:21,2025-04-12 9:06:21,19.3,30.4,20.4,91.1,70.7,1,0.557,12,1.3
RT-0114,2,STP-50234,39.501251,238.2156587,28.03,highway,2025-04-12 9:34:21,2025-04-12 12:00:57,2025-04-12 9:10:21,2025-04-12 9:57:21,15.5,20.4,18.7,83.5,64.8,1,0.565,12,41.5
RT-0114,3,STP-65816,39.513902,238.1540527,5.47,highway,2025-04-12 9:53:27,2025-04-12 12:37:27,2025-04-12 9:30:27,2025-04-12 10:14:27,6.7,6.3,3.6,16.1,12.5,1,0.518,20,8.6
RT-0114,4,STP-67131,39.428938,238.2020587,10.31,highway,2025-04-12 10:07:03,2025-04-12 13:14:33,2025-04-12 9:48:03,2025-04-12 10:36:03,15.3,17.6,6.9,30.8,23.9,1,0.671,4,49.8
RT-0114,5,STP-23606,39.253783,237.7048597,46.98,highway,2025-04-12 10:53:39,2025-04-12 15:51:51,2025-04-12 10:24:39,2025-04-12 11:20:39,19,16.8,31.3,139.7,108.4,1,0.503,15,25.4
RT-0114,6,STP-14277,39.600626,238.2060267,57.8,highway,2025-04-12 11:51:09,2025-04-12 19:00:27,2025-04-12 11:24:09,2025-04-12 12:13:09,8.2,11.7,38.5,171.8,133.3,1,0.506,16,47.6
RT-0115,1,STP-64357,39.60398,237.6974987,42.1,rural,2025-05-06 11:54:39,2025-05-06 12:19:57,2025-05-06 11:44:39,2025-05-06 12:08:39,18.6,15.4,38.9,64.2,25.3,1,0.387,17,41.1
RT-0115,2,STP-88636,39.390483,237.7972497,25.24,rural,2025-05-06 12:36:33,2025-05-06 13:13:51,2025-05-06 12:09:33,2025-05-06 12:58:33,13.6,15.6,23.3,38.5,15.2,1,0.268,13,41.5
RT-0115,3,STP-85740,39.457461,238.2586387,40.32,rural,2025-05-06 13:27:21,2025-05-06 14:30:51,2025-05-06 13:05:21,2025-05-06 13:47:21,10.9,15.1,37.2,61.4,24.2,1,0.333,14,11.9
RT-0115,4,STP-26558,39.502554,238.0738687,16.63,rural,2025-05-06 13:53:39,2025-05-06 15:11:21,2025-05-06 13:23:39,2025-05-06 14:11:39,16.8,24.8,15.4,25.4,10,1,0.397,6,47.5
RT-0115,5,STP-36707,39.255953,237.7103877,41.57,rural,2025-05-06 14:48:51,2025-05-06 16:39:33,2025-05-06 14:34:51,2025-05-06 14:58:51,5.2,7.4,38.4,63.4,25,1,0.353,18,46.1
RT-0115,6,STP-20324,39.543076,237.7101777,31.93,rural,2025-05-06 15:23:33,2025-05-06 17:35:39,2025-05-06 14:53:33,2025-05-06 15:53:33,16,25.4,29.5,48.7,19.2,1,0.385,6,12.4
RT-0115,7,STP-39065,39.378154,238.0162537,32.04,rural,2025-05-06 16:09:09,2025-05-06 18:49:57,2025-05-06 15:47:09,2025-05-06 16:27:09,8.7,12.4,29.6,48.9,19.3,1,0.361,9,4.6
RT-0115,8,STP-28844,39.576463,238.0780357,22.68,rural,2025-05-06 16:38:45,2025-05-06 19:36:51,2025-05-06 16:14:45,2025-05-06 17:07:45,13.7,12.1,20.9,34.5,13.6,1,0.254,5,14.5
RT-0115,9,STP-33675,39.255666,237.9915507,36.44,rural,2025-05-06 17:26:03,2025-05-06 20:44:27,2025-05-06 17:04:03,2025-05-06 17:39:03,10.4,15.3,33.6,55.5,21.9,1,0.328,1,21
RT-0115,10,STP-73768,39.77553,237.7407917,61.68,rural,2025-05-06 18:33:21,2025-05-06 22:33:39,2025-05-06 18:13:21,2025-05-06 19:03:21,15.3,16.8,56.9,93.9,37,1,0.411,6,9.4
RT-0116,1,STP-38351,39.720125,237.7638767,40.55,urban,2025-03-09 15:08:33,2025-03-09 15:53:21,2025-03-09 14:51:33,2025-03-09 15:20:33,8.3,8.8,60.8,105.6,44.8,1,0.581,5,13.7
RT-0116,2,STP-73120,39.319543,237.7501857,44.56,urban,2025-03-09 16:23:39,2025-03-09 17:58:15,2025-03-09 15:59:39,2025-03-09 16:48:39,15.6,20.6,66.8,116.1,49.3,1,0.522,13,46.2
RT-0116,3,STP-42780,39.303776,238.1072377,30.77,urban,2025-03-09 17:25:27,2025-03-09 19:39:09,2025-03-09 17:03:27,2025-03-09 17:38:27,18.3,18.8,46.2,80.3,34.1,1,0.552,19,15.9
RT-0116,4,STP-36978,39.772257,237.9877027,53.09,urban,2025-03-09 19:03:21,2025-03-09 22:16:15,2025-03-09 18:45:21,2025-03-09 19:23:21,18.2,20.7,79.6,138.3,58.7,1,0.56,20,19.5
RT-0116,5,STP-36177,39.540285,237.9193797,26.45,urban,2025-03-09 20:01:15,2025-03-09 23:45:57,2025-03-09 19:46:15,2025-03-09 20:12:15,14.5,12.3,39.7,69,29.3,1,0.627,9,29.6
RT-0117,1,STP-11428,39.630082,237.8232667,40.03,rural,2025-01-23 12:55:27,2025-01-23 13:10:09,2025-01-23 12:38:27,2025-01-23 13:22:27,13.5,14.3,37,51.7,14.7,0,0.129,10,30.3
RT-0117,2,STP-79109,39.330478,238.0315787,37.81,rural,2025-01-23 13:43:51,2025-01-23 14:13:15,2025-01-23 13:31:51,2025-01-23 14:11:51,15.7,24.4,34.9,48.8,13.9,1,0.295,14,34.3
RT-0117,3,STP-67043,39.39067,237.8870767,14.11,rural,2025-01-23 14:12:33,2025-01-23 14:55:51,2025-01-23 13:47:33,2025-01-23 14:23:33,8,11.5,13,18.2,5.2,1,0.314,14,6.4
RT-0117,4,STP-69347,39.302684,237.8911287,9.79,rural,2025-01-23 14:29:33,2025-01-23 15:19:57,2025-01-23 14:10:33,2025-01-23 14:39:33,10.7,13.5,9,12.6,3.6,1,0.245,19,49.4
RT-0117,5,STP-70525,39.370619,238.1999897,27.62,rural,2025-01-23 15:05:45,2025-01-23 16:09:03,2025-01-23 14:39:45,2025-01-23 15:16:45,11,16.7,25.5,35.6,10.1,1,0.184,1,3.9
RT-0117,6,STP-22467,39.69791,237.9440507,42.5,rural,2025-01-23 15:55:57,2025-01-23 17:20:33,2025-01-23 15:34:57,2025-01-23 16:17:57,9.5,10,39.2,54.8,15.6,1,0.132,11,24.9
RT-0117,7,STP-16169,39.435996,238.1128777,32.52,rural,2025-01-23 16:35:27,2025-01-23 18:12:27,2025-01-23 16:22:27,2025-01-23 16:56:27,11.8,17.5,30,41.9,11.9,1,0.304,4,1.9
RT-0117,8,STP-16269,39.695274,237.7782447,40.67,rural,2025-01-23 17:24:45,2025-01-23 19:22:21,2025-01-23 17:01:45,2025-01-23 17:41:45,19.9,29.6,37.5,52.4,14.9,1,0.15,7,36.3
RT-0117,9,STP-58349,39.689689,238.0175387,20.48,rural,2025-01-23 18:03:33,2025-01-23 20:18:21,2025-01-23 17:52:33,2025-01-23 18:21:33,5.1,6.9,18.9,26.4,7.5,1,0.293,2,6
RT-0117,10,STP-49883,39.245025,237.8926007,50.59,rural,2025-01-23 18:55:21,2025-01-23 21:30:27,2025-01-23 18:37:21,2025-01-23 19:10:21,14.2,20.6,46.7,65.2,18.5,1,0.301,19,23.3
RT-0118,1,STP-20852,39.411806,238.1963287,17.79,rural,2025-03-29 0:25:04,2025-03-29 0:36:58,2025-03-29 0:09:04,2025-03-29 0:37:04,8.6,11.3,16.4,28.3,11.9,0,0.244,16,3.5
RT-0118,2,STP-11720,39.602299,237.9758937,28.4,rural,2025-03-29 0:59:52,2025-03-29 1:33:28,2025-03-29 0:39:52,2025-03-29 1:15:52,10.8,12.9,26.2,45.2,19,1,0.392,17,25.9
RT-0118,3,STP-51072,39.656293,237.8820987,10.03,rural,2025-03-29 1:19:58,2025-03-29 2:02:28,2025-03-29 0:53:58,2025-03-29 1:32:58,11.8,10.9,9.3,16.1,6.8,1,0.412,8,45.9
RT-0118,4,STP-60538,39.785039,238.2157187,31.92,rural,2025-03-29 2:01:16,2025-03-29 3:04:16,2025-03-29 1:45:16,2025-03-29 2:13:16,12.7,18.1,29.5,50.9,21.4,1,0.285,6,34.5
RT-0118,5,STP-85660,39.58903,237.7833777,42.94,rural,2025-03-29 2:53:34,2025-03-29 4:30:46,2025-03-29 2:36:34,2025-03-29 3:03:34,18.1,25.3,39.6,68.4,28.8,1,0.408,6,13.7
RT-0118,6,STP-72421,39.597131,237.9665887,15.72,rural,2025-03-29 3:26:10,2025-03-29 5:21:04,2025-03-29 3:14:10,2025-03-29 3:47:10,9,13.9,14.5,25,10.5,1,0.316,5,20.1
RT-0118,7,STP-66472,39.504756,237.7268977,22.97,rural,2025-03-29 3:56:22,2025-03-29 6:11:34,2025-03-29 3:26:22,2025-03-29 4:18:22,9.1,8,21.2,36.6,15.4,1,0.376,14,10.1
RT-0118,8,STP-34831,39.441615,238.0514327,28.73,rural,2025-03-29 4:31:58,2025-03-29 7:05:22,2025-03-29 4:08:58,2025-03-29 4:44:58,12.9,15.4,26.5,45.8,19.3,1,0.366,8,48
RT-0118,9,STP-38780,39.269113,238.2320387,24.68,rural,2025-03-29 5:07:40,2025-03-29 8:00:10,2025-03-29 4:40:40,2025-03-29 5:20:40,13.6,13.5,22.8,39.4,16.6,1,0.284,20,35.1
RT-0118,10,STP-63026,39.435145,237.7557867,44.92,rural,2025-03-29 6:02:46,2025-03-29 9:25:22,2025-03-29 5:44:46,2025-03-29 6:27:46,16,24.1,41.5,71.7,30.2,1,0.271,7,17.7
RT-0119,1,STP-28590,39.777346,238.0946227,53.08,urban,2025-02-06 5:51:23,2025-02-06 6:42:17,2025-02-06 5:33:23,2025-02-06 6:03:23,11.4,9.3,79.6,130.5,50.9,1,0.386,1,29.9
RT-0119,2,STP-72105,39.549895,237.9879877,26.89,urban,2025-02-06 6:43:05,2025-02-06 7:57:41,2025-02-06 6:33:05,2025-02-06 7:11:05,8.7,7.7,40.3,66.1,25.8,1,0.488,10,41.9
RT-0119,3,STP-78848,39.501888,238.1479987,14.73,urban,2025-02-06 7:13:53,2025-02-06 8:41:35,2025-02-06 6:53:53,2025-02-06 7:37:53,16.6,14.6,22.1,36.2,14.1,1,0.45,12,49.5
RT-0119,4,STP-43730,39.598045,237.8471257,27.92,urban,2025-02-06 8:12:23,2025-02-06 10:04:53,2025-02-06 7:53:23,2025-02-06 8:32:23,11.9,17.4,41.9,68.7,26.8,1,0.53,20,24.5
RT-0119,5,STP-45381,39.61147,238.1319327,24.45,urban,2025-02-06 9:00:59,2025-02-06 11:22:29,2025-02-06 8:43:59,2025-02-06 9:14:59,5.3,8.4,36.7,60.2,23.5,1,0.423,1,12.6
RT-0119,6,STP-66455,39.415652,238.1416227,21.79,urban,2025-02-06 9:38:59,2025-02-06 12:24:29,2025-02-06 9:08:59,2025-02-06 9:51:59,7.9,12.4,32.7,53.6,20.9,1,0.545,18,45
RT-0119,7,STP-68886,39.792399,238.2206597,42.44,urban,2025-02-06 10:50:35,2025-02-06 14:21:17,2025-02-06 10:29:35,2025-02-06 11:10:35,7.6,11.6,63.7,104.4,40.7,1,0.43,14,47.3
RT-0119,8,STP-46208,39.385594,237.7196637,62.36,urban,2025-02-06 12:31:41,2025-02-06 17:06:11,2025-02-06 12:02:41,2025-02-06 12:44:41,12.8,13.8,93.5,153.3,59.8,1,0.438,15,28.5
RT-0120,1,STP-38485,39.36981,238.0508467,7.22,rural,2025-04-08 3:16:48,2025-04-08 3:18:36,2025-04-08 2:53:48,2025-04-08 3:37:48,5.8,6.1,6.7,8.5,1.8,0,0.28,1,3
RT-0120,2,STP-28051,39.410131,237.8649627,16.59,rural,2025-04-08 3:37:54,2025-04-08 3:44:06,2025-04-08 3:10:54,2025-04-08 3:51:54,17.9,23.8,15.3,19.4,4.1,0,0.338,9,7.6
RT-0120,3,STP-35785,39.45923,238.2459597,33.17,rural,2025-04-08 4:26:24,2025-04-08 4:46:36,2025-04-08 4:05:24,2025-04-08 4:43:24,9.4,7.8,30.6,38.7,8.1,1,0.31,13,21.4
RT-0120,4,STP-22863,39.73582,238.2471197,30.76,rural,2025-04-08 5:04:12,2025-04-08 5:30:18,2025-04-08 4:41:12,2025-04-08 5:24:12,14,13.1,28.4,35.9,7.5,1,0.308,5,34.3
RT-0120,5,STP-36149,39.350012,237.9447907,50.12,rural,2025-04-08 6:04:30,2025-04-08 6:42:00,2025-04-08 5:45:30,2025-04-08 6:32:30,8,8.4,46.3,58.6,12.3,1,0.333,15,27.5
RT-0120,6,STP-59278,39.669443,238.1953147,41.52,rural,2025-04-08 6:50:48,2025-04-08 7:38:54,2025-04-08 6:30:48,2025-04-08 7:16:48,6.4,7.8,38.3,48.5,10.2,1,0.335,12,23.7
RT-0121,1,STP-48449,39.232122,238.2020677,37.96,urban,2025-06-27 11:46:41,2025-06-27 12:54:11,2025-06-27 11:22:41,2025-06-27 12:12:41,6.9,9.2,56.9,124.4,67.5,1,0.525,2,4.7
RT-0121,2,STP-45412,39.697937,238.0849317,52.76,urban,2025-06-27 13:12:41,2025-06-27 15:56:17,2025-06-27 12:53:41,2025-06-27 13:40:41,10,8.8,79.1,172.9,93.8,1,0.53,11,43.3
RT-0121,3,STP-25917,39.644284,238.0996517,6.1,urban,2025-06-27 13:31:53,2025-06-27 16:25:11,2025-06-27 13:15:53,2025-06-27 13:57:53,16.1,13.6,9.2,20.1,10.9,1,0.462,16,7.3
RT-0121,4,STP-98562,39.583801,237.7878687,27.54,urban,2025-06-27 14:29:17,2025-06-27 18:09:05,2025-06-27 14:19:17,2025-06-27 14:54:17,14.4,19.8,41.3,90.3,49,1,0.558,7,6.2
RT-0121,5,STP-10004,39.291813,238.2229427,49.5,urban,2025-06-27 15:57:53,2025-06-27 21:11:05,2025-06-27 15:44:53,2025-06-27 16:22:53,12.8,12.8,74.2,162.2,88,1,0.438,17,22.5
RT-0121,6,STP-17294,39.755627,237.8749577,59.59,urban,2025-06-27 17:40:05,2025-06-28 0:39:17,2025-06-27 17:23:05,2025-06-27 18:07:05,12.3,11.7,89.4,195.4,106,1,0.485,20,34.2
RT-0121,7,STP-96266,39.570295,237.9544157,21.7,urban,2025-06-27 18:24:53,2025-06-28 2:01:59,2025-06-27 18:07:53,2025-06-27 18:39:53,14.5,13.7,32.5,71,38.5,1,0.536,18,10.4
RT-0122,1,STP-94555,39.590253,238.0893187,46.41,rural,2025-05-10 22:25:09,2025-05-10 22:36:57,2025-05-10 22:04:09,2025-05-10 22:39:09,11.7,17.9,42.8,54.6,11.8,0,0.25,15,14.2
RT-0122,2,STP-30750,39.414649,238.2085077,22.04,rural,2025-05-10 22:57:09,2025-05-10 23:20:45,2025-05-10 22:31:09,2025-05-10 23:19:09,12.5,13.5,20.3,25.9,5.6,1,0.259,6,33
RT-0122,3,STP-56119,39.59356,238.0328927,24.96,rural,2025-05-10 23:32:39,2025-05-11 0:03:39,2025-05-10 23:18:39,2025-05-10 23:50:39,11.9,17.7,23,29.4,6.4,1,0.313,10,46.2
RT-0122,4,STP-18940,39.749696,238.0820837,17.86,rural,2025-05-11 0:01:03,2025-05-11 0:42:27,2025-05-10 23:46:03,2025-05-11 0:29:03,10.6,12.5,16.5,21.1,4.6,1,0.298,17,38.9
RT-0122,5,STP-78869,39.355536,238.1136647,43.91,rural,2025-05-11 0:52:09,2025-05-11 1:46:39,2025-05-11 0:24:09,2025-05-11 1:21:09,13.8,17.5,40.5,51.7,11.2,1,0.322,3,2.7
RT-0122,6,STP-30863,39.339023,238.0941607,2.49,rural,2025-05-11 1:08:15,2025-05-11 2:07:03,2025-05-11 0:48:15,2025-05-11 1:25:15,12.5,16.8,2.3,2.9,0.6,1,0.352,8,5.7
RT-0123,1,STP-93544,39.544268,237.8148447,12.38,highway,2025-01-13 6:44:14,2025-01-13 6:50:44,2025-01-13 6:25:14,2025-01-13 7:01:14,8.8,10.1,8.3,14.8,6.5,0,0.318,6,22
RT-0123,2,STP-79275,39.685203,237.8103807,15.68,highway,2025-01-13 7:03:32,2025-01-13 7:19:38,2025-01-13 6:50:32,2025-01-13 7:19:32,13.7,17.9,10.5,18.8,8.3,1,0.284,5,44.7
RT-0123,3,STP-57128,39.664631,238.0359807,19.44,highway,2025-01-13 7:30:14,2025-01-13 8:00:44,2025-01-13 7:00:14,2025-01-13 7:56:14,18,19.3,13,23.2,10.2,1,0.377,7,28.7
RT-0123,4,STP-72093,39.50051,237.9088947,21.25,highway,2025-01-13 8:02:26,2025-01-13 8:45:26,2025-01-13 7:50:26,2025-01-13 8:26:26,18.5,27.4,14.2,25.4,11.2,1,0.363,13,43.8
RT-0123,5,STP-84599,39.246886,238.1644357,35.75,highway,2025-01-13 8:44:44,2025-01-13 9:55:20,2025-01-13 8:27:44,2025-01-13 8:55:44,9.5,8.5,23.8,42.5,18.7,1,0.398,11,1.6
RT-0123,6,STP-47997,39.753364,237.8458327,62.6,highway,2025-01-13 9:35:56,2025-01-13 11:18:20,2025-01-13 9:20:56,2025-01-13 9:54:56,15.5,13.2,41.7,74.5,32.8,1,0.292,19,12.4
RT-0123,7,STP-77863,39.759085,237.9950317,12.77,highway,2025-01-13 9:59:56,2025-01-13 11:46:44,2025-01-13 9:46:56,2025-01-13 10:27:56,11,9.3,8.5,15.2,6.7,1,0.372,9,32.8
